Customer_ID,Age,Gender,Region,Income_Range,Account_Tenure_Years,Transaction_ID,Transaction_Date,Transaction_Amount,Merchant_Category,Payment_Status,Payment_Method,Credit_Limit,Current_Balance,Reward_Points_Earned,Reward_Points_Redeemed,Risk_Flag
CUST115856,21.0,Female,Arizona,Low,8,TXN515856,2023-04-07,1617.0,Food,Paid,Bank Transfer,14930.0,38265.0,3261,3273,Low
CUST115857,67.0,Female,Texas,Medium,13,TXN515857,2022-06-25,2250.0,Retail,Paid,UPI,77867.0,39607.0,1708,1903,Low
CUST115858,31.0,Female,Washington,Low,7,TXN515858,2023-01-18,4564.0,Groceries,Paid,Credit Card,98439.0,62279.0,4853,461,Low
CUST115859,42.0,Male,Florida,Medium,10,TXN515859,2022-06-21,3387.0,Food,Paid,Bank Transfer,56194.0,14924.0,3385,3786,High
CUST115860,21.0,Female,New York,High,4,TXN515860,2023-09-27,3788.0,Retail,Late,Credit Card,63256.0,68231.0,2124,2005,Low
CUST115861,42.0,Female,Ohio,Medium,1,TXN515861,2023-02-19,4237.0,Travel,Defaulted,Bank Transfer,82601.0,5989.0,3933,3750,Medium
CUST115862,27.0,Male,Ohio,High,4,TXN515862,2022-06-20,2296.0,Groceries,Paid,Bank Transfer,75293.0,57795.0,4083,3301,Medium
CUST115863,52.0,Male,California,Medium,2,TXN515863,2022-03-13,3472.0,Retail,Paid,Credit Card,55431.0,60102.0,3503,1584,Low
CUST115864,24.0,Female,Washington,Medium,7,TXN515864,2023-05-16,,Retail,Paid,Bank Transfer,15603.0,68320.0,2286,2419,Low
CUST115865,59.0,Female,Florida,Medium,14,TXN515865,2023-07-05,3100.0,Food,Paid,UPI,24775.0,32484.0,4540,3125,Medium
CUST115866,30.0,Female,Washington,Medium,2,TXN515866,2023-06-29,2679.0,Groceries,Paid,Bank Transfer,28818.0,,4316,1026,Low
CUST115867,21.0,Male,WASHINGTON,Low,3,TXN515867,2022-11-21,3406.0,Health,Paid,Credit Card,91712.0,28585.0,1080,1247,Low
CUST115868,67.0,Male,Texas,Medium,7,TXN515868,2022-04-26,1771.0,Utilities,Paid,UPI,,51921.0,3634,539,Low
CUST115869,60.0,Male,Illinois,High,12,TXN515869,2023-01-01,1518.0,Retail,Paid,Debit Card,91797.0,68927.0,2887,1000,Low
CUST115870,53.0,Female,Washington,Medium,6,TXN515870,2022-08-25,3087.0,Food,Paid,UPI,8597.0,49154.0,1205,1424,Low
CUST115871,31.0,Female,New York,Medium,2,TXN515871,2022-04-06,4625.0,Entertainment,Late,Credit Card,36334.0,70509.0,3539,2850,Medium
CUST115872,35.0,Male,Arizona,Medium,1,TXN515872,2022-11-30,559.0,Utilities,Late,Debit Card,81241.0,78258.0,294,1389,Low
CUST115873,25.0,Male,Florida,Low,10,TXN515873,2022-10-02,4413.0,Health,Defaulted,Credit Card,81586.0,46581.0,3237,3664,Medium
CUST115874,49.0,Male,Texas,High,11,TXN515874,2022-12-13,3526.0,Food,Late,UPI,16390.0,16199.0,909,827,Medium
CUST115875,44.0,Male,Ohio,Medium,13,TXN515875,2022-04-30,4910.0,Online Shopping,Paid,Bank Transfer,10202.0,59879.0,762,1784,Low
CUST115876,59.0,Male,Arizona,Low,12,TXN515876,2022-11-11,358.0,Travel,Paid,Credit Card,85666.0,38734.0,52,3096,High
CUST115877,54.0,Male,Washington,Medium,2,TXN515877,2022-01-08,1153.0,Travel,Paid,UPI,30277.0,47395.0,2665,1804,Medium
CUST115878,40.0,Female,Oregon,Medium,1,TXN515878,2023-08-30,902.0,Retail,Paid,UPI,11305.0,44704.0,2060,1541,Low
CUST115879,24.0,Female,Georgia,High,1,TXN515879,2022-02-06,1185.0,Health,Paid,UPI,80434.0,50725.0,3629,3290,Low
CUST115880,29.0,Male,Texas,Low,5,TXN515880,2023-06-19,1003.0,Utilities,Paid,Bank Transfer,12792.0,56931.0,176,3622,Medium
CUST115881,42.0,Female,Illinois,Medium,5,TXN515881,2022-03-26,3381.0,Entertainment,Paid,Credit Card,25867.0,34396.0,2061,3973,Medium
CUST115882,20.0,Female,Illinois,Medium,8,TXN515882,2022-01-24,209.0,Online Shopping,Paid,Debit Card,,37109.0,1729,1119,Low
CUST115883,43.0,Male,New York,Medium,6,TXN515883,2023-06-07,2477.0,Health,Paid,Debit Card,51013.0,45045.0,4369,1441,Low
CUST115884,,Female,California,Low,1,TXN515884,2023-07-16,3503.0,Food,Paid,Debit Card,29202.0,42330.0,4406,144,Low
CUST115885,59.0,Male,Georgia,Medium,2,TXN515885,2023-07-27,4074.0,Entertainment,Paid,Bank Transfer,23790.0,38721.0,1851,3210,Low
CUST115886,53.0,Male,Florida,Low,2,TXN515886,2023-01-04,305.0,Retail,Paid,UPI,16518.0,38327.0,297,1901,Low
CUST115887,32.0,Male,Texas,Low,5,TXN515887,2023-02-04,4134.0,Entertainment,Paid,Credit Card,81534.0,65801.0,2847,304,Medium
CUST115888,49.0,Female,Florida,Low,9,TXN515888,2022-11-06,1747.0,Utilities,Paid,Debit Card,75368.0,41732.0,1845,2789,Medium
CUST115889,46.0,Female,Georgia,Medium,4,TXN515889,2023-03-01,440.0,Travel,Paid,Credit Card,96619.0,68121.0,4003,2457,Low
CUST115890,27.0,Male,Florida,Medium,10,TXN515890,2022-04-01,188.0,Health,Paid,Credit Card,46397.0,26306.0,1730,1537,Medium
CUST115891,38.0,Female,Oregon,Medium,3,TXN515891,2022-01-15,2349.0,Online Shopping,Paid,Debit Card,21907.0,27391.0,4192,3093,Low
CUST115892,33.0,Male,Georgia,Medium,14,TXN515892,2022-01-24,2074.0,Travel,Paid,Debit Card,46880.0,39895.0,2029,667,High
CUST115893,64.0,Female,California,High,10,TXN515893,2022-03-18,481.0,Groceries,Paid,Credit Card,60064.0,27020.0,3321,1996,Medium
CUST115894,36.0,Female,Arizona,Medium,8,TXN515894,2022-01-22,2725.0,Retail,Paid,UPI,34801.0,31351.0,4537,2816,Medium
CUST115895,46.0,Female,Florida,Medium,10,TXN515895,2023-08-08,3293.0,Food,Paid,Debit Card,53884.0,38966.0,44,2311,Low
CUST115896,69.0,Female,Florida,High,7,TXN515896,2022-10-16,1027.0,Online Shopping,Paid,Debit Card,52260.0,20312.0,193,3095,Medium
CUST115897,68.0,Female,Texas,Low,5,TXN515897,2022-07-18,4750.0,Food,Paid,Credit Card,51468.0,77150.0,3788,1166,Low
CUST115898,35.0,Female,New York,Medium,4,TXN515898,2023-10-11,1671.0,Travel,Paid,UPI,72660.0,79468.0,163,1319,Medium
CUST115899,61.0,Female,Oregon,Low,6,TXN515899,2022-12-11,771.0,Food,Paid,Debit Card,6228.0,46365.0,459,3539,Low
CUST115900,33.0,Male,Illinois,Medium,3,TXN515900,2022-05-23,990.0,Groceries,Late,Credit Card,55618.0,47959.0,3576,2362,Medium
CUST115901,18.0,Male,Oregon,High,13,TXN515901,2022-02-28,2256.0,Utilities,Paid,UPI,11903.0,21397.0,4994,3630,Low
CUST115902,65.0,Male,Washington,High,10,TXN515902,2023-05-29,3244.0,Food,Paid,Debit Card,63532.0,768.0,1541,1429,Medium
CUST115903,19.0,Male,Arizona,Low,9,TXN515903,2022-11-03,1925.0,Travel,Paid,Credit Card,39641.0,2432.0,635,2365,Low
CUST115904,32.0,Male,Georgia,Medium,8,TXN515904,2022-09-27,951.0,Retail,Paid,Bank Transfer,53218.0,63048.0,1957,2492,Low
CUST115905,56.0,Male,New York,Medium,14,TXN515905,2023-06-28,3921.0,Food,Paid,UPI,86413.0,52226.0,1155,2992,Low
CUST115906,45.0,Male,Florida,Medium,4,TXN515906,2022-11-27,1963.0,Utilities,Paid,Credit Card,34130.0,35587.0,1768,3008,Low
CUST115907,18.0,Female,Florida,High,7,TXN515907,2022-11-24,2594.0,Travel,Paid,Bank Transfer,58763.0,62136.0,2859,2928,Medium
CUST115908,22.0,Female,Florida,Medium,1,TXN515908,2023-01-20,2210.0,Health,Paid,Credit Card,24355.0,8350.0,1048,2581,Low
CUST115909,59.0,Male,Washington,Medium,3,TXN515909,2022-01-17,3997.0,Utilities,Paid,Bank Transfer,19665.0,2179.0,4564,55,Medium
CUST115910,39.0,Male,Ohio,Low,14,TXN515910,2023-04-19,4484.0,Online Shopping,Paid,UPI,94154.0,21439.0,4106,959,Low
CUST115911,53.0,Male,New York,Low,12,TXN515911,2023-06-15,4847.0,Travel,Paid,UPI,97648.0,75089.0,2029,279,Low
CUST115912,63.0,Female,Florida,Medium,8,TXN515912,2022-07-15,3304.0,Groceries,Paid,UPI,77256.0,77043.0,35,2017,Medium
CUST115913,30.0,Male,Arizona,High,5,TXN515913,2022-06-27,2798.0,Food,Paid,Debit Card,77559.0,47608.0,1112,1902,Low
CUST115914,18.0,Other,Georgia,Low,4,TXN515914,2023-02-28,1846.0,Utilities,Late,Bank Transfer,65285.0,29764.0,4625,371,Low
CUST115915,33.0,Female,Oregon,Medium,13,TXN515915,2022-08-27,1279.0,Food,Defaulted,Bank Transfer,74661.0,34763.0,2736,2169,High
CUST115916,58.0,Female,California,Medium,2,TXN515916,2022-12-01,2973.0,Entertainment,Paid,Debit Card,79163.0,5822.0,1382,2833,Low
CUST115917,39.0,Male,California,High,14,TXN515917,2023-09-27,1195.0,Entertainment,Paid,UPI,73459.0,70918.0,777,177,High
CUST115918,49.0,Male,Illinois,Low,13,TXN515918,2023-06-11,1526.0,Online Shopping,Paid,Bank Transfer,40987.0,25772.0,3582,2933,Medium
CUST115919,33.0,Other,Illinois,Medium,14,TXN515919,2022-04-26,631.0,Entertainment,Defaulted,UPI,25527.0,66816.0,4859,2851,Low
CUST115920,68.0,Male,Georgia,Medium,14,TXN515920,2022-10-04,2599.0,Online Shopping,Paid,Bank Transfer,77100.0,49169.0,4551,2519,Medium
CUST115921,32.0,Female,Florida,Medium,13,TXN515921,2022-04-01,1369.0,Food,Paid,Bank Transfer,94772.0,38620.0,2180,2540,Medium
CUST115922,63.0,Male,FLORIDA,Low,13,TXN515922,2022-05-29,3116.0,Utilities,Paid,UPI,44600.0,74935.0,3095,2420,Low
CUST115923,69.0,Male,California,Medium,8,TXN515923,2022-09-15,884.0,Health,Paid,Debit Card,68690.0,51139.0,767,714,Low
CUST115924,59.0,Female,California,High,4,TXN515924,2022-11-04,4075.0,Online Shopping,Paid,UPI,51267.0,54947.0,1464,1921,Low
CUST115925,29.0,Female,Florida,High,14,TXN515925,2022-02-07,,Food,Paid,Credit Card,34109.0,50090.0,2378,1063,Medium
CUST115926,18.0,Female,California,High,9,TXN515926,2022-08-26,1033.0,Travel,Paid,UPI,49165.0,22900.0,1266,201,Low
CUST115927,34.0,Female,California,Low,10,TXN515927,2022-05-23,911.0,Entertainment,Paid,Debit Card,21108.0,35705.0,1661,2834,Medium
CUST115928,58.0,Female,Arizona,Medium,10,TXN515928,2022-06-14,3758.0,Groceries,Defaulted,Bank Transfer,32615.0,26836.0,4282,1086,Low
CUST115929,68.0,Female,Florida,Low,13,TXN515929,2022-10-04,111.0,Health,Paid,UPI,67261.0,18507.0,2261,3665,Low
CUST115930,67.0,Other,Texas,Medium,6,TXN515930,2022-11-13,4888.0,Groceries,Late,Debit Card,6400.0,76226.0,3391,2892,Medium
CUST115931,45.0,Other,Arizona,Medium,7,TXN515931,2022-07-06,2911.0,Groceries,Paid,UPI,32125.0,232.0,4912,2436,High
CUST115932,24.0,Female,Florida,Low,3,TXN515932,2022-11-28,1404.0,Food,Paid,Credit Card,9846.0,8625.0,4188,698,Medium
CUST115933,26.0,Female,Arizona,Low,12,TXN515933,2022-03-17,199.0,Groceries,Paid,UPI,66911.0,57551.0,4837,2528,Low
CUST115934,39.0,Male,Georgia,High,6,TXN515934,2023-02-28,1421.0,Retail,Paid,Credit Card,23316.0,4006.0,990,3141,Medium
CUST115935,43.0,Male,Texas,Medium,8,TXN515935,2022-11-19,3505.0,Groceries,Paid,Bank Transfer,80461.0,64679.0,891,618,Medium
CUST115936,29.0,Male,New York,Medium,5,TXN515936,2022-12-09,2677.0,Retail,Defaulted,Bank Transfer,88493.0,19927.0,4684,1841,Low
CUST115937,24.0,Male,Florida,Medium,5,TXN515937,2022-10-04,4196.0,Entertainment,Paid,UPI,99343.0,21275.0,4925,3801,High
CUST115938,63.0,Male,Georgia,Medium,10,TXN515938,2023-11-05,3010.0,Retail,Paid,Bank Transfer,97861.0,68059.0,1438,2649,Low
CUST115939,64.0,Male,California,Medium,8,TXN515939,2022-12-09,,Retail,Paid,Bank Transfer,82648.0,46614.0,3026,3260,Low
CUST115940,32.0,Male,Arizona,Medium,4,TXN515940,2023-07-28,1635.0,Groceries,Paid,Credit Card,35157.0,322.0,4700,1270,Low
CUST115941,55.0,Female,Arizona,Low,7,TXN515941,2023-02-01,544.0,Food,Late,Debit Card,28268.0,71146.0,2830,3646,Medium
CUST115942,38.0,Male,California,Low,14,TXN515942,2022-10-10,141.0,Health,Paid,Debit Card,88995.0,53038.0,3481,1762,Low
CUST115943,31.0,Female,Ohio,High,12,TXN515943,2023-06-06,4632.0,Travel,Late,UPI,90239.0,39379.0,2092,3558,Low
CUST115944,19.0,Male,Illinois,Medium,10,TXN515944,2023-01-06,403.0,Utilities,Paid,UPI,72723.0,6684.0,3590,1116,Low
CUST115945,25.0,Female,Florida,Medium,9,TXN515945,2022-10-31,4279.0,entertainment,Paid,Debit Card,97414.0,68625.0,2244,753,Medium
CUST115946,62.0,Female,Ohio,Low,2,TXN515946,2022-01-28,1908.0,Health,Paid,Credit Card,63906.0,71788.0,3582,1560,Low
CUST115947,23.0,Male,Oregon,Medium,11,TXN515947,2022-12-24,513.0,Online Shopping,Paid,Credit Card,54851.0,41061.0,3523,746,Low
CUST115948,54.0,Other,Florida,Medium,7,TXN515948,2023-08-13,4799.0,Food,Paid,UPI,71868.0,41086.0,3702,107,Low
CUST115949,54.0,Female,Illinois,Low,2,TXN515949,2022-03-15,3802.0,Retail,Paid,UPI,50471.0,69431.0,3261,1551,Medium
CUST115950,50.0,Male,Oregon,Medium,7,TXN515950,2023-01-28,2102.0,Groceries,Paid,UPI,55435.0,67139.0,3119,2089,Low
CUST115951,58.0,Male,New York,Medium,11,TXN515951,2022-12-28,3774.0,Health,Paid,Credit Card,67479.0,6490.0,4156,182,Low
CUST115952,23.0,Female,Arizona,Medium,6,TXN515952,2022-11-07,4942.0,Entertainment,Paid,Credit Card,65212.0,36449.0,2843,3571,Medium
CUST115953,69.0,Female,Texas,Low,6,TXN515953,2023-03-02,1985.0,Health,Late,Bank Transfer,69352.0,1349.0,4840,700,High
CUST115954,43.0,Male,New York,Medium,11,TXN515954,2022-08-20,2209.0,Travel,Paid,Bank Transfer,33327.0,34986.0,216,2809,Low
CUST115955,56.0,Female,Illinois,Low,13,TXN515955,2022-02-12,103.0,Entertainment,Paid,Credit Card,86728.0,77939.0,1292,1021,Low
CUST115956,58.0,Female,Illinois,Low,7,TXN515956,2022-06-06,1918.0,Travel,Defaulted,Credit Card,36349.0,22694.0,158,1663,Low
CUST115957,54.0,Female,Texas,High,11,TXN515957,2022-10-07,1920.0,Online Shopping,Paid,Credit Card,73448.0,66464.0,4223,1507,Low
CUST115958,31.0,Female,Illinois,Medium,1,TXN515958,2023-07-19,1620.0,Health,Paid,UPI,17745.0,16454.0,43,1476,Low
CUST115959,54.0,Female,New York,High,12,TXN515959,2022-09-25,4582.0,Groceries,Paid,Credit Card,80784.0,28577.0,2493,1603,Medium
CUST115960,25.0,Male,California,Low,9,TXN515960,2023-01-04,3678.0,Health,Paid,UPI,59570.0,49990.0,1844,3171,Medium
CUST115961,56.0,Female,California,Medium,14,TXN515961,2022-06-09,4715.0,Entertainment,Paid,Credit Card,56591.0,49636.0,2087,2270,Medium
CUST115962,30.0,Female,Arizona,Low,1,TXN515962,2022-04-02,1082.0,Groceries,Paid,UPI,6303.0,16578.0,4578,1179,Low
CUST115963,30.0,Male,New York,Low,14,TXN515963,2023-04-11,1845.0,Online Shopping,Paid,Debit Card,36326.0,15483.0,3473,2727,Medium
CUST115964,57.0,Male,Ohio,Low,13,TXN515964,2022-04-12,2948.0,Entertainment,Paid,Credit Card,62043.0,62393.0,543,2393,Medium
CUST115965,60.0,Male,Georgia,Medium,10,TXN515965,2022-05-21,3093.0,Food,Paid,Bank Transfer,23604.0,18224.0,3577,3840,Medium
CUST115966,45.0,Male,California,Medium,8,TXN515966,2022-04-19,2416.0,Food,Paid,Credit Card,81011.0,47513.0,1520,1365,High
CUST115967,35.0,Male,New York,High,4,TXN515967,2022-05-22,1432.0,Retail,Paid,Debit Card,55436.0,31233.0,4566,1867,Low
CUST115968,36.0,Female,Illinois,Medium,3,TXN515968,2022-06-23,1733.0,Online Shopping,Paid,Credit Card,68169.0,31052.0,1612,551,High
CUST115969,55.0,Female,Oregon,Medium,4,TXN515969,2023-01-06,4525.0,Health,Paid,Credit Card,49874.0,39189.0,2539,884,Low
CUST115970,49.0,Male,Georgia,Medium,13,TXN515970,2022-09-11,2323.0,Health,Paid,UPI,85989.0,15107.0,980,2444,Low
CUST115971,39.0,Female,Illinois,Low,4,TXN515971,2022-06-05,198.0,Travel,Paid,Bank Transfer,25212.0,55112.0,3548,998,Low
CUST115972,19.0,Female,Illinois,High,9,TXN515972,2023-11-01,841.0,Groceries,Paid,Bank Transfer,66945.0,25692.0,3769,1198,Low
CUST115973,30.0,Male,Oregon,Medium,12,TXN515973,2022-01-06,4044.0,Online Shopping,Paid,Credit Card,8139.0,4771.0,3246,1389,High
CUST115974,40.0,Male,Arizona,Medium,6,TXN515974,2023-06-08,1901.0,Health,Paid,Bank Transfer,35889.0,32677.0,3673,2802,High
CUST115975,42.0,Male,Ohio,Medium,7,TXN515975,2022-11-09,368.0,Groceries,Paid,Bank Transfer,81868.0,67529.0,2418,2664,Medium
CUST115976,45.0,Female,Arizona,Medium,10,TXN515976,2022-01-21,2882.0,Food,Paid,Credit Card,12006.0,3336.0,4624,2547,Low
CUST115977,28.0,Male,Ohio,Medium,13,TXN515977,2022-03-28,190.0,Utilities,Paid,Debit Card,39158.0,18019.0,165,2758,Medium
CUST115978,50.0,Male,Texas,Medium,14,TXN515978,2022-05-30,3572.0,Travel,Paid,Credit Card,59641.0,58224.0,2366,515,Low
CUST115979,41.0,Male,Texas,Low,5,TXN515979,2023-06-06,3699.0,Food,Paid,Debit Card,18540.0,56916.0,357,1215,Low
CUST115980,19.0,Female,Oregon,Medium,13,TXN515980,2022-09-03,3621.0,Retail,Paid,Bank Transfer,11285.0,22747.0,2271,3381,Low
CUST115981,47.0,Female,Oregon,Medium,9,TXN515981,2022-10-07,768.0,Entertainment,Paid,Credit Card,85383.0,44521.0,2659,2515,Low
CUST115982,34.0,Male,Illinois,Low,14,TXN515982,2022-03-16,762.0,Food,Paid,Debit Card,51866.0,19336.0,2429,940,Medium
CUST115983,57.0,Female,Arizona,Medium,2,TXN515983,2023-03-12,287.0,Retail,Late,Bank Transfer,97966.0,67695.0,1844,2132,Medium
CUST115984,51.0,Male,Ohio,Low,7,TXN515984,2022-12-14,1938.0,Utilities,Paid,UPI,16213.0,,1400,2165,Low
CUST115985,55.0,Female,Georgia,Low,6,TXN515985,2022-03-15,2577.0,Health,Paid,UPI,68922.0,35624.0,4082,3807,Medium
CUST115986,39.0,Male,Oregon,Low,9,TXN515986,2023-03-25,4364.0,Retail,Late,Debit Card,53073.0,46500.0,3001,842,High
CUST115987,22.0,Male,Georgia,High,3,TXN515987,2023-03-19,3838.0,Entertainment,Paid,Debit Card,25437.0,26355.0,2550,1058,Medium
CUST115988,65.0,Female,Illinois,Low,7,TXN515988,2023-08-09,1333.0,Groceries,Paid,UPI,6340.0,65806.0,4787,2367,Low
CUST115989,57.0,Female,Washington,Low,8,TXN515989,2023-09-17,3325.0,Health,Paid,UPI,13521.0,5901.0,4553,286,Low
CUST115990,68.0,Male,Oregon,Medium,10,TXN515990,2023-05-25,1487.0,Health,Defaulted,UPI,69259.0,63933.0,1909,1147,Low
CUST115991,33.0,Male,Texas,Low,10,TXN515991,2023-01-10,2100.0,Retail,Paid,Bank Transfer,31532.0,53004.0,3164,3796,Low
CUST115992,30.0,Male,Texas,Medium,14,TXN515992,2023-05-21,1084.0,Entertainment,Late,UPI,79360.0,12438.0,2181,3758,Low
CUST115993,43.0,Female,Illinois,Medium,6,TXN515993,2023-03-02,4406.0,Groceries,Paid,UPI,96084.0,78425.0,3261,62,Low
CUST115994,48.0,Male,California,Low,10,TXN515994,2022-07-07,2870.0,Groceries,Paid,Credit Card,82184.0,3799.0,1585,3611,High
CUST115995,69.0,Female,Washington,High,13,TXN515995,2023-01-28,464.0,Travel,Paid,Credit Card,51699.0,68778.0,900,521,Medium
CUST115996,56.0,Female,Arizona,Medium,10,TXN515996,2022-09-26,4528.0,Online Shopping,Paid,Credit Card,41785.0,43861.0,3565,2606,Low
CUST115997,65.0,Male,Illinois,Medium,3,TXN515997,2022-11-16,2836.0,Groceries,Late,Debit Card,92931.0,12776.0,1312,3606,Medium
CUST115998,40.0,Female,Illinois,Medium,14,TXN515998,2022-11-16,3315.0,Retail,Paid,Debit Card,35091.0,76009.0,2388,2612,Low
CUST115999,65.0,Male,Ohio,Low,12,TXN515999,2022-03-15,207.0,Entertainment,Paid,Debit Card,83592.0,48457.0,4197,765,Medium
CUST116000,29.0,Female,Washington,Medium,2,TXN516000,2023-04-07,3743.0,Health,Defaulted,UPI,61763.0,45432.0,3005,2713,Low
CUST116001,31.0,Female,Washington,Medium,10,TXN516001,2023-05-19,3134.0,Groceries,Paid,Credit Card,74809.0,49843.0,2333,145,Medium
CUST116002,,Male,Washington,Low,5,TXN516002,2023-08-18,1549.0,Utilities,Paid,Bank Transfer,14228.0,55873.0,3939,1099,High
CUST116003,44.0,Male,New York,Low,9,TXN516003,2022-05-25,2540.0,Health,Paid,Credit Card,75170.0,77150.0,3053,1144,Low
CUST116004,45.0,Female,New York,Medium,3,TXN516004,2023-07-14,4696.0,Travel,Paid,Debit Card,11517.0,,3085,2908,Medium
CUST116005,35.0,Male,Arizona,Medium,8,TXN516005,2022-04-25,4470.0,Online Shopping,Paid,Bank Transfer,32806.0,58997.0,1038,476,Medium
CUST116006,33.0,Female,New York,High,1,TXN516006,2022-08-21,1307.0,Utilities,Late,Credit Card,23145.0,17099.0,958,2165,High
CUST116007,69.0,Male,Washington,Low,11,TXN516007,2023-08-05,468.0,Groceries,Paid,UPI,30129.0,29789.0,4814,299,Low
CUST116008,33.0,Male,Arizona,Low,8,TXN516008,2023-03-10,4770.0,Groceries,Late,Credit Card,89266.0,21511.0,4622,3816,Low
CUST116009,30.0,Female,Florida,High,4,TXN516009,2023-07-30,4672.0,Health,Paid,Debit Card,75825.0,24350.0,1949,810,Low
CUST116010,46.0,Female,Texas,High,5,TXN516010,2022-09-14,3032.0,Health,Paid,Debit Card,58231.0,38738.0,447,3038,Low
CUST116011,26.0,Male,California,Low,2,TXN516011,2022-11-18,3269.0,Online Shopping,Paid,Debit Card,45788.0,66610.0,3075,700,Medium
CUST116012,43.0,Female,Arizona,Low,12,TXN516012,2023-10-05,3981.0,Health,Paid,Bank Transfer,47061.0,32968.0,2033,1947,Medium
CUST116013,45.0,Male,Oregon,High,10,TXN516013,2023-11-08,,Health,Paid,Credit Card,82255.0,49029.0,130,1297,Low
CUST116014,58.0,Male,Florida,High,9,TXN516014,2022-11-06,3968.0,Food,Paid,UPI,93718.0,71336.0,2129,2321,Low
CUST116015,30.0,Male,Washington,High,5,TXN516015,2022-11-27,3829.0,Health,Paid,UPI,98255.0,21752.0,3169,629,Low
CUST116016,53.0,Female,New York,Medium,1,TXN516016,2022-02-11,,Retail,Paid,Credit Card,69621.0,52259.0,68,2604,Medium
CUST116017,26.0,Male,New York,Medium,8,TXN516017,2023-03-31,3609.0,Food,Late,Bank Transfer,69788.0,73037.0,3362,1340,Medium
CUST116018,64.0,Female,Ohio,Medium,3,TXN516018,2022-05-02,131.0,Groceries,Paid,Bank Transfer,79200.0,68398.0,2070,3933,Low
CUST116019,31.0,Female,Oregon,Medium,5,TXN516019,2022-04-19,3756.0,Food,Paid,Bank Transfer,31406.0,19982.0,2536,572,High
CUST116020,68.0,Male,New York,Medium,8,TXN516020,2022-07-07,4939.0,Groceries,Paid,Bank Transfer,81569.0,35266.0,4576,1169,Low
CUST116021,29.0,Female,Illinois,High,13,TXN516021,2023-02-27,4575.0,Travel,Paid,Credit Card,49634.0,32611.0,4036,146,Low
CUST116022,49.0,Female,Oregon,Medium,13,TXN516022,2022-09-03,687.0,Travel,Paid,Debit Card,28099.0,65398.0,4532,2466,Low
CUST116023,55.0,Female,Washington,Low,5,TXN516023,2022-02-08,1409.0,Groceries,Paid,UPI,11780.0,56340.0,1371,1700,Low
CUST116024,20.0,Female,Washington,Medium,1,TXN516024,2023-02-08,2152.0,Groceries,Paid,Credit Card,30541.0,15667.0,1273,479,Low
CUST116025,69.0,Male,Oregon,High,14,TXN516025,2023-05-03,4133.0,Entertainment,Paid,Bank Transfer,63823.0,4884.0,3372,3165,Low
CUST116026,33.0,Female,Georgia,Medium,6,TXN516026,2022-03-31,3100.0,Health,Defaulted,Credit Card,11003.0,34363.0,4150,2527,Low
CUST116027,37.0,Female,Oregon,Medium,4,TXN516027,2022-12-29,4297.0,Health,Paid,Credit Card,40847.0,8258.0,4986,1570,Medium
CUST116028,49.0,Female,Washington,Medium,14,TXN516028,2023-09-27,1999.0,Health,Paid,Debit Card,9504.0,4808.0,3686,427,Low
CUST116029,40.0,Female,Ohio,Medium,12,TXN516029,2023-09-22,3073.0,Retail,Paid,Debit Card,6565.0,7112.0,2173,1878,Low
CUST116030,34.0,Male,Illinois,Medium,8,TXN516030,2023-01-06,3279.0,Travel,Late,Credit Card,57061.0,11826.0,3303,1932,Low
CUST116031,33.0,Male,Texas,High,3,TXN516031,2023-06-27,2914.0,Retail,Paid,UPI,54117.0,73438.0,4368,2889,Low
CUST116032,55.0,Male,Texas,High,10,TXN516032,2023-09-01,1361.0,Health,Paid,Debit Card,48330.0,41137.0,84,2859,Low
CUST116033,,Female,Georgia,Medium,13,TXN516033,2023-04-19,1066.0,Retail,Paid,Credit Card,11413.0,37792.0,3570,3714,Low
CUST116034,36.0,Female,New York,Medium,9,TXN516034,2023-08-12,3662.0,Entertainment,Late,Debit Card,10965.0,12303.0,3697,51,Medium
CUST116035,47.0,Male,Arizona,Medium,9,TXN516035,2023-09-23,3419.0,Utilities,Late,Bank Transfer,27772.0,61134.0,4544,3977,Medium
CUST116036,51.0,Male,Ohio,Low,9,TXN516036,2022-02-22,3316.0,Retail,Paid,Bank Transfer,66628.0,15013.0,2249,2736,Medium
CUST116037,31.0,Female,Illinois,Medium,8,TXN516037,2022-03-26,3789.0,Food,Paid,UPI,62617.0,6184.0,393,1403,Low
CUST116038,39.0,Male,New York,Low,5,TXN516038,2022-03-22,1197.0,Food,Paid,Credit Card,82824.0,15218.0,3727,2634,Low
CUST116039,61.0,Male,Illinois,Low,4,TXN516039,2023-08-20,4841.0,Travel,Late,Debit Card,80420.0,11690.0,2190,1339,Medium
